news_id,titulo,investigador_id,nombre_mencionado,rol_discursivo,justificacion,evidencia,nombre_oficial
62,La Universidad de Oviedo otorga el doctorado ‘Honoris Causa’ a Víctor Manuel para reconocer su trayectoria y su canto a la memoria de Asturias,https://portalinvestigacion.uniovi.es/investigadores/218539/detalle,MARIA ISABEL VIÑA OLAY,INSTITUTIONAL,"María Isabel Viña es mencionada como defensora universitaria, lo que indica un rol institucional.","la defensora Universitaria, Isabel Viña;",MARIA ISABEL VIÑA OLAY
64,"La Universidad de Oviedo convertirá sus campus universitarios en entornos más biodiversos, saludables y sostenibles",https://portalinvestigacion.uniovi.es/investigadores/217772/detalle,Belén López,MIXED,Belén López actúa como decana y también menciona la importancia de la investigación en la iniciativa.,“queremos que el centro refleje también en sus espacios los valores científicos y ambientales que transmitimos cada día desde la docencia y la investigación”.,BELEN LOPEZ MARTINEZ
64,"La Universidad de Oviedo convertirá sus campus universitarios en entornos más biodiversos, saludables y sostenibles",https://portalinvestigacion.uniovi.es/investigadores/218110/detalle,Inés Peñuelas,INSTITUTIONAL,"Inés Peñuelas se menciona en su rol como vicerrectora, sin referencia a actividad investigadora.",“las universidades tienen que desempeñar un papel activo en la transición hacia modelos más sostenibles y resilientes”.,INES PEÑUELAS SANCHEZ
64,"La Universidad de Oviedo convertirá sus campus universitarios en entornos más biodiversos, saludables y sostenibles",https://portalinvestigacion.uniovi.es/investigadores/217293/detalle,Andrés Arias,UNCLEAR,No se proporciona información suficiente sobre su rol en la noticia.,,ANDRES ARIAS RODRIGUEZ
64,"La Universidad de Oviedo convertirá sus campus universitarios en entornos más biodiversos, saludables y sostenibles",https://portalinvestigacion.uniovi.es/investigadores/217349/detalle,María Aida González,UNCLEAR,No se proporciona información suficiente sobre su rol en la noticia.,,MARIA AIDA GONZALEZ DIAZ
65,Mares Circulares entrega a la Universidad de Oviedo un banco fabricado con plástico recogido del mar en reconocimiento a su compromiso medioambiental,https://portalinvestigacion.uniovi.es/investigadores/218110/detalle,INES PEÑUELAS SANCHEZ,MIXED,Inés Peñuelas es vicerrectora y también menciona el compromiso de la universidad con la investigación y sostenibilidad.,"“la sostenibilidad constituye un eje estratégico para nuestra institución y forma parte de nuestro compromiso con la formación, la investigación, la transferencia de conocimiento...”",INES PEÑUELAS SANCHEZ
67,La estudiante Ana Alonso recibe el Premio Impacto Positivo de la Universidad de Oviedo,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INSTITUTIONAL,"Ignacio Villaverde aparece como rector de la Universidad de Oviedo, representando a la institución en la entrega de premios.","El acto se ha celebrado en el Paraninfo del Edificio Histórico y ha estado presidido por el rector de la Universidad de Oviedo, Ignacio Villaverde.",IGNACIO VILLAVERDE MENENDEZ
67,La estudiante Ana Alonso recibe el Premio Impacto Positivo de la Universidad de Oviedo,https://portalinvestigacion.uniovi.es/investigadores/216756/detalle,ANA ALONSO GARCIA,UNCLEAR,No hay información suficiente sobre su actividad investigadora o su rol institucional en la noticia.,"La noticia se centra en el premio recibido por Ana Alonso, pero no menciona su actividad investigadora.",ANA ALONSO GARCIA
67,La estudiante Ana Alonso recibe el Premio Impacto Positivo de la Universidad de Oviedo,https://portalinvestigacion.uniovi.es/investigadores/1931678/detalle,JOSÉ MANUEL MARTÍNEZ PÉREZ,UNCLEAR,"No se menciona a José Manuel Martínez en la noticia, por lo que no hay evidencia de su rol.",No aparece en el texto.,JOSÉ MANUEL MARTÍNEZ PÉREZ
67,La estudiante Ana Alonso recibe el Premio Impacto Positivo de la Universidad de Oviedo,https://portalinvestigacion.uniovi.es/investigadores/219314/detalle,ANA ISABEL ALONSO GARCIA,UNCLEAR,No hay información suficiente sobre su actividad investigadora o su rol institucional en la noticia.,No se menciona en el texto.,ANA ISABEL ALONSO GARCIA
67,La estudiante Ana Alonso recibe el Premio Impacto Positivo de la Universidad de Oviedo,https://portalinvestigacion.uniovi.es/investigadores/217341/detalle,MARIA PALOMA GONZALEZ CASTRO,UNCLEAR,"No se menciona a María Paloma González en la noticia, por lo que no hay evidencia de su rol.",No aparece en el texto.,MARIA PALOMA GONZALEZ CASTRO
68,La Facultad de Formación del Profesorado y Educación de la Universidad de Oviedo reconoce a los mejores proyectos de innovación docente de Asturias,https://portalinvestigacion.uniovi.es/investigadores/217046/detalle,MARIA LUISA FERNANDEZ SANCHEZ,RESEARCH,Participó en un proyecto de innovación docente relacionado con la creación de un repertorio para el aula accesible a los docentes de música.,Música Asturiana en el aula de Primaria. Proyecto de Aprendizaje Servicio para la creación de un repertorio para el aula accesible a los docentes de música.,CARLOS FERNANDEZ GARCIA
68,La Facultad de Formación del Profesorado y Educación de la Universidad de Oviedo reconoce a los mejores proyectos de innovación docente de Asturias,https://portalinvestigacion.uniovi.es/investigadores/219110/detalle,GONZALO LLAMEDO PANDIELLA,RESEARCH,Responsable de un proyecto que busca la integración transdisciplinaria y multinivel de la innovación educativa.,Comunidad Canguro: una red docente para la integración transdisciplinaria y multinivel de la innovación educativa.,MARIA TERESA FERNANDEZ FERNANDEZ-ARGUELLES
68,La Facultad de Formación del Profesorado y Educación de la Universidad de Oviedo reconoce a los mejores proyectos de innovación docente de Asturias,https://portalinvestigacion.uniovi.es/investigadores/217511/detalle,MARLEN ALONSO CASTAÑO,RESEARCH,Participó en un proyecto sobre matemáticas inclusivas y creación de materiales manipulativos.,Matemáticas inclusivas: búsqueda y creación de materiales manipulativos adaptados para potenciar el aprendizaje de las matemáticas en alumnado con Necesidades Educativas Especiales.,MARIA ARANZAZU FERNANDEZ RODRIGUEZ
68,La Facultad de Formación del Profesorado y Educación de la Universidad de Oviedo reconoce a los mejores proyectos de innovación docente de Asturias,https://portalinvestigacion.uniovi.es/investigadores/218620/detalle,CELESTINO RODRIGUEZ PEREZ,INSTITUTIONAL,"Presidió la gala institucional de entrega de distinciones, actuando como representante de la facultad.","la gala institucional de entrega de distinciones, presidida por el decano de la Facultad de Formación del Profesorado y Educación, Celestino Rodríguez.",SUSANA TORIO LOPEZ
68,La Facultad de Formación del Profesorado y Educación de la Universidad de Oviedo reconoce a los mejores proyectos de innovación docente de Asturias,https://portalinvestigacion.uniovi.es/investigadores/217045/detalle,BENJAMIN FERNANDEZ GARCIA,UNCLEAR,No se menciona su participación en proyectos o actividades específicas en la noticia.,,BENJAMIN FERNANDEZ GARCIA
68,La Facultad de Formación del Profesorado y Educación de la Universidad de Oviedo reconoce a los mejores proyectos de innovación docente de Asturias,https://portalinvestigacion.uniovi.es/investigadores/217051/detalle,MARIA PAULA FERNANDEZ GARCIA,UNCLEAR,No se menciona su participación en proyectos o actividades específicas en la noticia.,,MARIA PAULA FERNANDEZ GARCIA
68,La Facultad de Formación del Profesorado y Educación de la Universidad de Oviedo reconoce a los mejores proyectos de innovación docente de Asturias,https://portalinvestigacion.uniovi.es/investigadores/217038/detalle,MARIA FERNANDEZ FERREIRO,UNCLEAR,No se menciona su participación en proyectos o actividades específicas en la noticia.,,MARIA FERNANDEZ FERREIRO
68,La Facultad de Formación del Profesorado y Educación de la Universidad de Oviedo reconoce a los mejores proyectos de innovación docente de Asturias,https://portalinvestigacion.uniovi.es/investigadores/218231/detalle,MARIA DEL CARMEN PEREZ RIU,UNCLEAR,No se menciona su participación en proyectos o actividades específicas en la noticia.,,EVA MARIA MENENDEZ SEBASTIAN
68,La Facultad de Formación del Profesorado y Educación de la Universidad de Oviedo reconoce a los mejores proyectos de innovación docente de Asturias,https://portalinvestigacion.uniovi.es/investigadores/217512/detalle,MARIA DEL ROCIO FERNANDEZ RODRIGUEZ,UNCLEAR,No se menciona su participación en proyectos o actividades específicas en la noticia.,,MARIA DEL ROCIO FERNANDEZ RODRIGUEZ
68,La Facultad de Formación del Profesorado y Educación de la Universidad de Oviedo reconoce a los mejores proyectos de innovación docente de Asturias,https://portalinvestigacion.uniovi.es/investigadores/217509/detalle,FRANCISCO JOSE FERNANDEZ RODRIGUEZ,UNCLEAR,No se menciona su participación en proyectos o actividades específicas en la noticia.,,FRANCISCO JOSE FERNANDEZ RODRIGUEZ
68,La Facultad de Formación del Profesorado y Educación de la Universidad de Oviedo reconoce a los mejores proyectos de innovación docente de Asturias,https://portalinvestigacion.uniovi.es/investigadores/217049/detalle,FRANCISCO JAVIER FERNANDEZ GARCIA,UNCLEAR,No se menciona su participación en proyectos o actividades específicas en la noticia.,,FRANCISCO JAVIER FERNANDEZ GARCIA
68,La Facultad de Formación del Profesorado y Educación de la Universidad de Oviedo reconoce a los mejores proyectos de innovación docente de Asturias,https://portalinvestigacion.uniovi.es/investigadores/217048/detalle,FELIPE FERNANDEZ GARCIA,UNCLEAR,No se menciona su participación en proyectos o actividades específicas en la noticia.,,FELIPE FERNANDEZ GARCIA
68,La Facultad de Formación del Profesorado y Educación de la Universidad de Oviedo reconoce a los mejores proyectos de innovación docente de Asturias,https://portalinvestigacion.uniovi.es/investigadores/217050/detalle,JOSE FRANCISCO FERNANDEZ GARCIA,UNCLEAR,No se menciona su participación en proyectos o actividades específicas en la noticia.,,JOSE FRANCISCO FERNANDEZ GARCIA
68,La Facultad de Formación del Profesorado y Educación de la Universidad de Oviedo reconoce a los mejores proyectos de innovación docente de Asturias,https://portalinvestigacion.uniovi.es/investigadores/217051/detalle,MARIA PAULA FERNANDEZ GARCIA,UNCLEAR,No se menciona su participación en proyectos o actividades específicas en la noticia.,,MARIA PAULA FERNANDEZ GARCIA
68,La Facultad de Formación del Profesorado y Educación de la Universidad de Oviedo reconoce a los mejores proyectos de innovación docente de Asturias,https://portalinvestigacion.uniovi.es/investigadores/217045/detalle,BENJAMIN FERNANDEZ GARCIA,UNCLEAR,No se menciona su participación en proyectos o actividades específicas en la noticia.,,BENJAMIN FERNANDEZ GARCIA
68,La Facultad de Formación del Profesorado y Educación de la Universidad de Oviedo reconoce a los mejores proyectos de innovación docente de Asturias,https://portalinvestigacion.uniovi.es/investigadores/217046/detalle,MARIA LUISA FERNANDEZ SANCHEZ,UNCLEAR,No se menciona su participación en proyectos o actividades específicas en la noticia.,,CARLOS FERNANDEZ GARCIA
68,La Facultad de Formación del Profesorado y Educación de la Universidad de Oviedo reconoce a los mejores proyectos de innovación docente de Asturias,https://portalinvestigacion.uniovi.es/investigadores/217511/detalle,MARLEN ALONSO CASTAÑO,UNCLEAR,No se menciona su participación en proyectos o actividades específicas en la noticia.,,MARIA ARANZAZU FERNANDEZ RODRIGUEZ
68,La Facultad de Formación del Profesorado y Educación de la Universidad de Oviedo reconoce a los mejores proyectos de innovación docente de Asturias,https://portalinvestigacion.uniovi.es/investigadores/218620/detalle,CELESTINO RODRIGUEZ PEREZ,UNCLEAR,No se menciona su participación en proyectos o actividades específicas en la noticia.,,SUSANA TORIO LOPEZ
68,La Facultad de Formación del Profesorado y Educación de la Universidad de Oviedo reconoce a los mejores proyectos de innovación docente de Asturias,https://portalinvestigacion.uniovi.es/investigadores/217045/detalle,BENJAMIN FERNANDEZ GARCIA,UNCLEAR,No se menciona su participación en proyectos o actividades específicas en la noticia.,,BENJAMIN FERNANDEZ GARCIA
68,La Facultad de Formación del Profesorado y Educación de la Universidad de Oviedo reconoce a los mejores proyectos de innovación docente de Asturias,https://portalinvestigacion.uniovi.es/investigadores/217046/detalle,MARIA LUISA FERNANDEZ SANCHEZ,UNCLEAR,No se menciona su participación en proyectos o actividades específicas en la noticia.,,CARLOS FERNANDEZ GARCIA
68,La Facultad de Formación del Profesorado y Educación de la Universidad de Oviedo reconoce a los mejores proyectos de innovación docente de Asturias,https://portalinvestigacion.uniovi.es/investigadores/217511/detalle,MARLEN ALONSO CASTAÑO,UNCLEAR,No se menciona su participación en proyectos o actividades específicas en la noticia.,,MARIA ARANZAZU FERNANDEZ RODRIGUEZ
68,La Facultad de Formación del Profesorado y Educación de la Universidad de Oviedo reconoce a los mejores proyectos de innovación docente de Asturias,https://portalinvestigacion.uniovi.es/investigadores/218620/detalle,CELESTINO RODRIGUEZ PEREZ,UNCLEAR,No se menciona su participación en proyectos o actividades específicas en la noticia.,,SUSANA TORIO LOPEZ
68,La Facultad de Formación del Profesorado y Educación de la Universidad de Oviedo reconoce a los mejores proyectos de innovación docente de Asturias,https://portalinvestigacion.uniovi.es/investigadores/217045/detalle,BENJAMIN FERNANDEZ GARCIA,UNCLEAR,No se menciona su participación en proyectos o actividades específicas en la noticia.,,BENJAMIN FERNANDEZ GARCIA
68,La Facultad de Formación del Profesorado y Educación de la Universidad de Oviedo reconoce a los mejores proyectos de innovación docente de Asturias,https://portalinvestigacion.uniovi.es/investigadores/217046/detalle,MARIA LUISA FERNANDEZ SANCHEZ,UNCLEAR,No se menciona su participación en proyectos o actividades específicas en la noticia.,,CARLOS FERNANDEZ GARCIA
