news_id,titulo,investigador_id,verbo_superficie,relacion,topico_o_concepto,evidencia,confianza_llm,nombre_investigador
275,La Universidad de Oviedo renueva su Consejo Asesor de Políticas Universitarias con 11 perfiles vinculados a la investigación y a la empresa,https://portalinvestigacion.uniovi.es/investigadores/217283/detalle,participar,COLABORA_EN,Consejo Asesor de Políticas Universitarias,"José Miguel Arias, profesor del área de Métodos de Investigación y Diagnóstico en Educación de la Universidad de Oviedo.",0.9,JOSE MIGUEL ARIAS BLANCO
277,La Fundación la Caixa otorga una ayuda de casi un millón de euros a un proyecto en el que participa la Universidad de Oviedo,https://portalinvestigacion.uniovi.es/investigadores/218309/detalle,participar,COLABORA_EN,proyecto sobre el entorno tumoral en cáncer colorrectal,"En el estudio también participan investigadores de la Universidad de Oviedo, del Consorcio para la Explotación del Centro Nacional de Análisis Genómica (CNAG) de Barcelona, y de la Universidad de Granada.",0.9,JORGE PISONERO CASTRO
278,Los premios IPfest reconocen la labor de investigadora y de transferencia de la Universidad de Oviedo,https://portalinvestigacion.uniovi.es/investigadores/219264/detalle,desarrollar,DESARROLLA,método in vitro para identificar radicales libres en sangre,"el galardón fue para la investigadora Isabel Quirós, profesora del área de Biología Celular de la Universidad de Oviedo, por el desarrollo de un método in vitro para identificar radicales libres en sangre y su uso en diagnóstico de patologías.",0.9,ISABEL QUIROS GONZALEZ
278,Los premios IPfest reconocen la labor de investigadora y de transferencia de la Universidad de Oviedo,https://portalinvestigacion.uniovi.es/investigadores/217922/detalle,liderar,LIDERA,trayectoria y labor investigadora,"el premio ‘Da Vinci’ reconoció la trayectoria y la labor investigadora de Sonia González Solares, catedrática del área de Fisiología de la Universidad de Oviedo.",0.9,SONIA GONZALEZ SOLARES
279,Un estudio de la Universidad de Oviedo y el Ayuntamiento de Gijón revela que los solares vacíos pueden impulsar la biodiversidad urbana,https://portalinvestigacion.uniovi.es/investigadores/2370717/detalle,liderar,LIDERA,estudio sobre la biodiversidad urbana,"El estudio, liderado por el profesor de la Universidad de Oviedo Eduardo Fernández Pascual, junto con la bióloga municipal Zuzana Ferencova, analiza la 'novedad ecológica' de comunidades de plantas, hongos y bacterias del suelo en distintos hábitats urbanos de Gijón/Xixón.",0.9,EDUARDO FERNANDEZ ALONSO
281,La Universidad de Oviedo y el Ayuntamiento de Langreo refundan La Casa de la Buelga como un eje dinamizador del Valle del Nalón,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,investigar,INVESTIGA_SOBRE,Extensión Universitaria,Ignacio Villaverde ha recordado que la Extensión Universitaria es una actividad fundamental para la Universidad de Oviedo que fue pionera en su desarrollo en España.,0.9,IGNACIO VILLAVERDE MENENDEZ
288,El rector presenta ante el Claustro de la Universidad de Oviedo el informe de gestión del pasado curso,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,impulsar,LIDERA,programas de atracción y estabilización,"cuarto, por la ciencia y la investigación, con el propósito de cambiar el modelo de gestión, atraer talento y grandes proyectos e impulsar programas de atracción y estabilización.",0.9,IGNACIO VILLAVERDE MENENDEZ
288,El rector presenta ante el Claustro de la Universidad de Oviedo el informe de gestión del pasado curso,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,desarrollar,DESARROLLA,estrategia de futuro,ha explicado ante el Claustro la estrategia de futuro contemplada para la institución a través de cinco grandes pactos para los próximos cinco años.,0.85,IGNACIO VILLAVERDE MENENDEZ
288,El rector presenta ante el Claustro de la Universidad de Oviedo el informe de gestión del pasado curso,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,investigar,INVESTIGA_SOBRE,gestión de la investigación,ha detallado las medidas implementadas para mejorar la gestión de la investigación y el inicio de un profundo análisis destinado a revisar el desempeño docente.,0.8,IGNACIO VILLAVERDE MENENDEZ
290,La Universidad de Oviedo y FICYT crean la Cátedra de Cultura Científica para impulsar la divulgación y analizar la percepción de la ciencia en Asturias,https://portalinvestigacion.uniovi.es/investigadores/217756/detalle,investigar,INVESTIGA_SOBRE,percepción de la ciencia en Asturias,Esta iniciativa pretende analizar la percepción que la sociedad asturiana tiene de la ciencia...,0.9,JOSE ANTONIO LOPEZ CEREZO
291,Estudiantes de la Universidad de Oviedo ganan un hackathon en México con su propuesta para transformar residuos de la producción de tequila en bioplásticos,https://portalinvestigacion.uniovi.es/investigadores/217019/detalle,investigar,INVESTIGA_SOBRE,transformación de residuos de tequila en bioplásticos,"La iniciativa vencedora consiste en transformar los residuos del tequila en bioplásticos, específicamente PHA (polihidroxialcanoatos)",0.9,MARIA DEL MAR FERNANDEZ ALVAREZ
291,Estudiantes de la Universidad de Oviedo ganan un hackathon en México con su propuesta para transformar residuos de la producción de tequila en bioplásticos,https://portalinvestigacion.uniovi.es/investigadores/218058/detalle,investigar,INVESTIGA_SOBRE,innovación en soluciones sostenibles,"este hackathon no solo fomenta la colaboración internacional, sino que también ha puesto de relieve el papel de la innovación en la búsqueda de soluciones sostenibles",0.85,FRANCISCO DE ASIS ORTEGA FERNANDEZ
292,La Cátedra Cogersa inaugura su IV Semana de la Circularidad,https://portalinvestigacion.uniovi.es/investigadores/218062/detalle,formar,COLABORA_EN,taller Compostaje urbano,"El martes, 11 de noviembre (11.00 h.), el campus de El Cristo. Facultad de Química, Aula 24 (Oviedo) acogerá el taller Compostaje urbano: transforma tus residuos en recurso, impartido por la profesora Paula Oulego.",0.9,PAULA OULEGO BLANCO
292,La Cátedra Cogersa inaugura su IV Semana de la Circularidad,https://portalinvestigacion.uniovi.es/investigadores/217768/detalle,ofrecer,DESARROLLA,conferencia Caminando hacia la Sostenibilidad del Hormigón,"El miércoles 12 (12.00 h.) el campus de Gijón. EPI, Aulario Sur, Sala de Juntas (Gijón), acoge la conferencia Caminando hacia la Sostenibilidad del Hormigón a partir de Materiales Circulares, impartida por Fernando López Gayarre.",0.9,FERNANDO LOPEZ GAYARRE
292,La Cátedra Cogersa inaugura su IV Semana de la Circularidad,https://portalinvestigacion.uniovi.es/investigadores/218417/detalle,ofrecer,DESARROLLA,conferencia Circularidad del Agua,"El jueves 13 (12.00 h.), el campus de Mieres, Edificio de Investigación, será el lugar donde se ofrecerá la conferencia: Circularidad del Agua. Sistemas Urbanos de Drenaje Sostenible, por Luis Sañudo Fontaneda.",0.9,LUIS ANGEL SAÑUDO FONTANEDA
294,Un equipo de investigación de la Universidad de Oviedo prueba técnicas para detectar a simple vista fraudes en la comercialización de invertebrados marinos,https://portalinvestigacion.uniovi.es/investigadores/216842/detalle,desarrollar,DESARROLLA,metodologías de detección del fraude alimentario,"“Precisamente por ello, se impone como prioridad el desarrollo de técnicas de detección del fraude alimentario que permitan identificar los productos comercializados incluso cuando ya están cocinados...”, explican Yaisel Borrell Pich...",0.9,YAISEL JUAN BORRELL PICHS
294,Un equipo de investigación de la Universidad de Oviedo prueba técnicas para detectar a simple vista fraudes en la comercialización de invertebrados marinos,https://portalinvestigacion.uniovi.es/investigadores/1301692/detalle,participar,COLABORA_EN,proyecto EyeFishTrack,"...María Celenza, investigadora predoctoral implicada en el mismo.",0.85,MARIA CELENZA
297,El Máster en Género y Diversidad de la Universidad de Oviedo recibe el premio Menina 2025 de la Delegación del Gobierno en Asturias,https://portalinvestigacion.uniovi.es/investigadores/216988/detalle,impulsar,LIDERA,Máster en Género y Diversidad,...pioneras en la creación y consolidación de este programa...,0.9,ROSA MARIA CID LOPEZ
297,El Máster en Género y Diversidad de la Universidad de Oviedo recibe el premio Menina 2025 de la Delegación del Gobierno en Asturias,https://portalinvestigacion.uniovi.es/investigadores/217235/detalle,impulsar,LIDERA,Máster en Género y Diversidad,...pioneras en la creación y consolidación de este programa...,0.9,MARIA ISABEL CARRERA SUAREZ
299,La Semana de la Ciencia y la Innovación de la Universidad de Oviedo cumple 25 años y se consolida como el mayor evento de divulgación de Asturias,https://portalinvestigacion.uniovi.es/investigadores/217915/detalle,investigar,INVESTIGA_SOBRE,células que previenen la autoinmunidad,“El descubrimiento de las células que previenen la autoinmunidad. (Conferencia sobre la temática del Premio Nobel de Medicina 2025).”,0.9,SEGUNDO GONZALEZ RODRIGUEZ
300,La Universidad de Oviedo y el Principado crean una cátedra para afrontar los principales desafíos demográficos de Asturias,https://portalinvestigacion.uniovi.es/investigadores/218648/detalle,desarrollar,DESARROLLA,Cátedra Universitaria de Demografía,la cátedra desarrollará también estudios que contribuyan a afrontar los principales retos del territorio...,0.9,OSCAR RODRIGUEZ PRIETO
300,La Universidad de Oviedo y el Principado crean una cátedra para afrontar los principales desafíos demográficos de Asturias,https://portalinvestigacion.uniovi.es/investigadores/218648/detalle,impulsar,DESARROLLA,generación de conocimiento útil para las políticas públicas,"La cátedra impulsará, además, la generación de conocimiento útil para las políticas públicas...",0.9,OSCAR RODRIGUEZ PRIETO
301,"La actividad emprendedora continúa creciendo en Asturias, según el informe GEM 2024-2025",https://portalinvestigacion.uniovi.es/investigadores/217348/detalle,liderar,LIDERA,Informe GEM Principado de Asturias 2024-2025,"El informe, dirigido por los profesores Manuel González y Vanesa Solís.",0.9,MANUEL GONZALEZ DIAZ
301,"La actividad emprendedora continúa creciendo en Asturias, según el informe GEM 2024-2025",https://portalinvestigacion.uniovi.es/investigadores/219642/detalle,liderar,LIDERA,Informe GEM Principado de Asturias 2024-2025,"El informe, dirigido por los profesores Manuel González y Vanesa Solís.",0.9,VANESA AGUSTINA SOLIS RODRIGUEZ
